repo,commenter,month,churn_add,churn_del,comment_count,commit_count,issue_count,pr_count,thread_comments_total,thread_participants_total,threads_participated,active_months,active,last_active_month,engagement_label
streamlit/streamlit,wyattscarpenter,2024/9/1,1,1,0,1,0,0,0,0,0,6,TRUE,2025/3/1,Engaged
apache/spark,wyattscarpenter,2025/3/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/3/1,Engaged
streamlit/streamlit,wyattscarpenter,2025/3/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/3/1,Engaged
pytorch/pytorch,wz337,2024/2/1,0,0,0,0,0,16,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/3/1,0,0,0,0,0,13,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/4/1,0,0,0,0,0,16,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/5/1,0,0,0,0,0,9,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/6/1,0,0,1,0,0,8,42,19,1,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/7/1,0,0,1,0,0,23,42,19,1,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/8/1,0,0,0,0,0,27,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/9/1,0,0,1,0,0,11,55,33,1,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/10/1,0,0,0,0,0,9,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2024/11/1,0,0,0,0,0,5,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2025/1/1,0,0,0,0,0,1,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,wz337,2025/2/1,0,0,0,0,0,5,0,0,0,12,TRUE,2025/2/1,Disengaged
pytorch/pytorch,xadupre,2024/8/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xadupre,2024/9/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xadupre,2024/10/1,0,0,0,0,0,4,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xadupre,2024/11/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/transformers,xadupre,2024/12/1,0,2,0,1,1,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xadupre,2024/12/1,0,0,0,0,0,2,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xadupre,2025/1/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/transformers,xadupre,2025/3/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
huggingface/transformers,xadupre,2025/4/1,180,26,0,1,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xadupre,2025/4/1,41,1,0,1,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
apache/superset,xavier-GitHub76,2024/6/1,0,0,1,0,0,0,22,15,1,4,TRUE,2025/4/1,Engaged
apache/superset,xavier-GitHub76,2025/2/1,2,14,0,1,0,2,0,0,0,4,TRUE,2025/4/1,Engaged
apache/superset,xavier-GitHub76,2025/3/1,0,0,0,0,0,2,0,0,0,4,TRUE,2025/4/1,Engaged
apache/superset,xavier-GitHub76,2025/4/1,0,0,1,0,0,0,20,7,1,4,TRUE,2025/4/1,Engaged
huggingface/diffusers,xduzhangjiayu,2024/8/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/diffusers,xduzhangjiayu,2024/9/1,7,3,0,2,0,2,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/diffusers,xduzhangjiayu,2024/10/1,9,1,0,1,1,1,0,0,0,4,TRUE,2025/4/1,Engaged
huggingface/diffusers,xduzhangjiayu,2025/4/1,1314,1,0,1,0,1,0,0,0,4,TRUE,2025/4/1,Engaged
sveltejs/svelte,xeho91,2024/5/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/1/1,Disengaged
storybookjs/storybook,xeho91,2024/7/1,0,0,3,0,0,1,11,5,1,6,TRUE,2025/1/1,Disengaged
storybookjs/storybook,xeho91,2024/10/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/1/1,Disengaged
storybookjs/storybook,xeho91,2024/11/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/1/1,Disengaged
storybookjs/storybook,xeho91,2024/12/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/1/1,Disengaged
sveltejs/svelte,xeho91,2024/12/1,343,303,0,1,0,1,0,0,0,6,TRUE,2025/1/1,Disengaged
storybookjs/storybook,xeho91,2025/1/1,69,67,0,3,0,1,0,0,0,6,TRUE,2025/1/1,Disengaged
huggingface/transformers,xenova,2024/3/1,8,8,0,1,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
huggingface/transformers,xenova,2024/7/1,127,159,0,3,0,3,0,0,0,6,TRUE,2024/12/1,Disengaged
huggingface/transformers,xenova,2024/8/1,0,0,0,0,1,1,0,0,0,6,TRUE,2024/12/1,Disengaged
huggingface/transformers,xenova,2024/9/1,600,384,0,2,1,1,0,0,0,6,TRUE,2024/12/1,Disengaged
huggingface/transformers,xenova,2024/11/1,1,1,0,1,1,3,0,0,0,6,TRUE,2024/12/1,Disengaged
huggingface/transformers,xenova,2024/12/1,6,1,0,1,0,0,0,0,0,6,TRUE,2024/12/1,Disengaged
Langgenius/dify,xhdd123321,2024/12/1,9,3,0,1,0,1,0,0,0,3,TRUE,2025/2/1,Disengaged
Langgenius/dify,xhdd123321,2025/1/1,3,3,0,3,0,3,0,0,0,3,TRUE,2025/2/1,Disengaged
Langgenius/dify,xhdd123321,2025/2/1,45,1,0,2,0,2,0,0,0,3,TRUE,2025/2/1,Disengaged
helm/helm,xho22,2024/3/1,0,0,2,0,0,0,9,5,1,3,TRUE,2024/7/1,Disengaged
helm/helm,xho22,2024/6/1,0,0,1,0,0,0,9,5,1,3,TRUE,2024/7/1,Disengaged
helm/helm,xho22,2024/7/1,0,0,1,0,0,0,9,5,1,3,TRUE,2024/7/1,Disengaged
apache/spark,xi-db,2024/3/1,14,17,0,1,0,1,0,0,0,6,TRUE,2025/4/1,Engaged
apache/spark,xi-db,2024/4/1,441,119,0,3,0,4,0,0,0,6,TRUE,2025/4/1,Engaged
apache/spark,xi-db,2024/5/1,2,0,0,1,0,2,0,0,0,6,TRUE,2025/4/1,Engaged
apache/spark,xi-db,2024/9/1,0,0,0,0,0,1,0,0,0,6,TRUE,2025/4/1,Engaged
apache/spark,xi-db,2024/10/1,32,7,0,1,0,0,0,0,0,6,TRUE,2025/4/1,Engaged
apache/spark,xi-db,2025/4/1,138,23,0,3,0,3,0,0,0,6,TRUE,2025/4/1,Engaged
Langgenius/dify,xiandan-erizo,2024/9/1,39,0,0,1,0,1,0,0,0,4,TRUE,2025/1/1,Disengaged
Langgenius/dify,xiandan-erizo,2024/11/1,47,0,0,1,0,2,0,0,0,4,TRUE,2025/1/1,Disengaged
Langgenius/dify,xiandan-erizo,2024/12/1,0,0,0,1,0,0,0,0,0,4,TRUE,2025/1/1,Disengaged
go-gitea/gitea,xiandan-erizo,2025/1/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/1/1,Disengaged
NationalSecurityAgency/ghidra,xiaoyinl,2024/6/1,1,5,0,1,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
NationalSecurityAgency/ghidra,xiaoyinl,2024/8/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
NationalSecurityAgency/ghidra,xiaoyinl,2024/12/1,1,1,0,1,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
Langgenius/dify,xielong,2024/5/1,149,8,0,4,0,4,0,0,0,3,TRUE,2024/7/1,Disengaged
Langgenius/dify,xielong,2024/6/1,529,0,0,1,0,2,0,0,0,3,TRUE,2024/7/1,Disengaged
Langgenius/dify,xielong,2024/7/1,1130,47,0,3,0,2,0,0,0,3,TRUE,2024/7/1,Disengaged
kubernetes/kubernetes,xigang,2024/3/1,1,0,0,1,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,xigang,2024/7/1,0,1,0,1,0,2,0,0,0,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,xigang,2024/11/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,xigang,2024/12/1,2,4,0,2,0,4,0,0,0,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,xigang,2025/2/1,0,0,0,0,0,3,0,0,0,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,xigang,2025/3/1,278,148,0,3,0,4,0,0,0,7,TRUE,2025/4/1,Engaged
kubernetes/kubernetes,xigang,2025/4/1,2,2,0,2,0,7,0,0,0,7,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2024/7/1,64,40,0,3,0,4,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2024/8/1,966,1293,0,11,0,11,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2024/9/1,2172,1488,0,11,0,12,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2024/10/1,99,60,0,4,0,4,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2024/11/1,19,5,0,3,0,3,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2024/12/1,79,8,0,2,0,5,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2025/1/1,34,819,0,4,0,2,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2025/2/1,190,1183,0,4,0,4,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2025/3/1,16,5,0,1,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
apache/kafka,xijiu,2025/4/1,40,52,0,1,0,2,0,0,0,10,TRUE,2025/4/1,Engaged
apache/spark,xinrong-meng,2024/2/1,653,107,0,4,0,5,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/3/1,226,49,0,2,0,1,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/4/1,19,21,0,2,0,2,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/6/1,0,0,0,0,0,1,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/8/1,0,0,0,0,0,2,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/9/1,2438,193,0,14,0,14,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/10/1,1286,241,0,11,0,11,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/11/1,245,188,0,5,0,9,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2024/12/1,207,158,0,6,0,6,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2025/1/1,395,12,0,1,0,3,0,0,0,11,TRUE,2025/2/1,Disengaged
apache/spark,xinrong-meng,2025/2/1,573,72,0,7,0,5,0,0,0,11,TRUE,2025/2/1,Disengaged
pytorch/pytorch,xinyazhang,2024/3/1,0,0,0,0,0,4,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/4/1,0,0,0,0,0,2,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/5/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/8/1,0,0,0,0,0,5,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/9/1,0,0,0,0,0,2,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/10/1,0,0,0,0,0,4,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/11/1,0,0,0,0,0,2,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2024/12/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2025/1/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/3/1,Engaged
pytorch/pytorch,xinyazhang,2025/3/1,0,0,0,0,0,4,0,0,0,10,TRUE,2025/3/1,Engaged
godotengine/godot,xiongyaohua,2024/5/1,353,76,0,1,0,0,0,0,0,3,TRUE,2024/8/1,Disengaged
godotengine/godot,xiongyaohua,2024/6/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/8/1,Disengaged
godotengine/godot,xiongyaohua,2024/8/1,26,60,0,1,0,1,0,0,0,3,TRUE,2024/8/1,Disengaged
huggingface/transformers,xiuqhou,2024/11/1,0,0,0,0,0,2,0,0,0,3,TRUE,2025/4/1,Engaged
huggingface/transformers,xiuqhou,2025/2/1,0,0,0,0,1,0,0,0,0,3,TRUE,2025/4/1,Engaged
open-mmlab/mmdetection,xiuqhou,2025/4/1,0,0,0,0,0,1,0,0,0,3,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/2/1,0,0,0,0,0,1,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/3/1,0,0,0,0,0,2,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/4/1,0,0,0,0,0,4,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/7/1,107,20,0,4,0,6,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/8/1,47,46,0,3,0,3,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/10/1,118,6,0,2,0,5,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2024/11/1,12,6,0,4,0,3,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2025/1/1,54,3,0,1,0,1,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2025/2/1,40,9,0,1,0,3,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2025/3/1,16,9,0,4,0,7,0,0,0,11,TRUE,2025/4/1,Engaged
nuxt/nuxt,xjccc,2025/4/1,44,29,0,7,0,7,0,0,0,11,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/2/1,0,0,0,0,0,11,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/3/1,0,0,0,0,0,9,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/4/1,0,0,0,0,0,15,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/5/1,0,0,0,0,0,20,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/6/1,0,0,0,0,0,12,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/7/1,0,0,0,0,0,1,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/8/1,0,0,0,0,0,23,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/9/1,0,0,0,0,0,9,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/10/1,0,0,0,0,0,20,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/11/1,0,0,0,0,0,19,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2024/12/1,0,0,0,0,0,8,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2025/1/1,0,0,0,0,0,18,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2025/2/1,0,0,0,0,0,19,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2025/3/1,0,0,0,0,0,34,0,0,0,15,TRUE,2025/4/1,Engaged
pytorch/pytorch,xmfan,2025/4/1,86,9,0,2,0,6,0,0,0,15,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/2/1,50,113,0,3,0,5,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/3/1,145,89,0,4,0,3,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/4/1,99,289,0,3,0,6,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/5/1,78,37,0,1,0,1,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/7/1,46,49,0,2,0,3,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/9/1,0,0,0,0,0,3,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2024/10/1,914,104,0,2,0,1,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2025/1/1,68,24,0,1,0,3,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2025/2/1,113,30,0,2,0,2,0,0,0,10,TRUE,2025/4/1,Engaged
grafana/grafana,xnyo,2025/4/1,0,0,0,0,0,2,0,0,0,10,TRUE,2025/4/1,Engaged
ClickHouse/ClickHouse,xogoodnow,2024/5/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
ClickHouse/ClickHouse,xogoodnow,2024/6/1,0,0,5,0,0,4,17,5,1,6,TRUE,2024/12/1,Disengaged
ClickHouse/ClickHouse,xogoodnow,2024/7/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
ClickHouse/ClickHouse,xogoodnow,2024/10/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
ClickHouse/ClickHouse,xogoodnow,2024/11/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
grafana/grafana,xogoodnow,2024/11/1,0,0,0,0,0,1,0,0,0,6,TRUE,2024/12/1,Disengaged
grafana/grafana,xogoodnow,2024/12/1,4,4,0,1,0,0,0,0,0,6,TRUE,2024/12/1,Disengaged
go-gitea/gitea,xor-gate,2024/4/1,0,33,0,1,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
go-gitea/gitea,xor-gate,2024/7/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
go-gitea/gitea,xor-gate,2024/12/1,0,0,0,0,0,1,0,0,0,3,TRUE,2024/12/1,Disengaged
saltstack/salt,xorinzor,2024/4/1,0,0,2,0,0,0,15,8,1,3,TRUE,2024/8/1,Disengaged
saltstack/salt,xorinzor,2024/5/1,0,0,2,0,0,0,13,5,1,3,TRUE,2024/8/1,Disengaged
saltstack/salt,xorinzor,2024/8/1,0,0,1,0,0,0,15,8,1,3,TRUE,2024/8/1,Disengaged
Langgenius/dify,xs818818,2024/8/1,0,0,1,0,0,0,21,13,1,3,TRUE,2024/10/1,Disengaged
Langgenius/dify,xs818818,2024/9/1,0,0,1,0,0,0,21,13,1,3,TRUE,2024/10/1,Disengaged
Langgenius/dify,xs818818,2024/10/1,0,0,1,0,0,0,21,13,1,3,TRUE,2024/10/1,Disengaged
godotengine/godot,xsellier,2024/9/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,xsellier,2024/11/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,xsellier,2024/12/1,0,0,0,0,1,0,0,0,0,4,TRUE,2025/1/1,Disengaged
godotengine/godot,xsellier,2025/1/1,0,0,0,0,2,3,0,0,0,4,TRUE,2025/1/1,Disengaged
pytorch/pytorch,xu-song,2024/2/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,xu-song,2024/4/1,12,7,0,3,0,3,0,0,0,7,TRUE,2025/4/1,Engaged
huggingface/transformers,xu-song,2024/7/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
pytorch/pytorch,xu-song,2024/7/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
Langgenius/dify,xu-song,2024/11/1,43,3,0,1,0,3,0,0,0,7,TRUE,2025/4/1,Engaged
Langgenius/dify,xu-song,2024/12/1,0,0,0,0,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
Langgenius/dify,xu-song,2025/1/1,1,1,0,1,0,1,0,0,0,7,TRUE,2025/4/1,Engaged
Langgenius/dify,xu-song,2025/4/1,17,17,0,1,0,0,0,0,0,7,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/5/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/7/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/8/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/9/1,0,0,0,0,0,4,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/10/1,0,0,0,0,0,10,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/11/1,0,0,0,0,0,6,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2024/12/1,0,0,0,0,0,2,0,0,0,8,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuanzhang816,2025/4/1,0,0,0,0,0,1,0,0,0,8,TRUE,2025/4/1,Engaged
scikit-learn/scikit-learn,xuefeng-xu,2024/3/1,22,15,0,1,0,0,0,0,0,7,TRUE,2024/9/1,Disengaged
scikit-learn/scikit-learn,xuefeng-xu,2024/4/1,1,1,0,1,0,1,0,0,0,7,TRUE,2024/9/1,Disengaged
scikit-learn/scikit-learn,xuefeng-xu,2024/5/1,0,0,0,0,1,2,0,0,0,7,TRUE,2024/9/1,Disengaged
scikit-learn/scikit-learn,xuefeng-xu,2024/6/1,34,1,0,1,1,0,0,0,0,7,TRUE,2024/9/1,Disengaged
scikit-learn/scikit-learn,xuefeng-xu,2024/7/1,0,0,3,0,1,0,12,4,1,7,TRUE,2024/9/1,Disengaged
scikit-learn/scikit-learn,xuefeng-xu,2024/8/1,21,15,0,2,0,0,0,0,0,7,TRUE,2024/9/1,Disengaged
scikit-learn/scikit-learn,xuefeng-xu,2024/9/1,0,0,1,0,0,0,12,4,1,7,TRUE,2024/9/1,Disengaged
goharbor/harbor,xuelichao,2024/2/1,32,16,0,2,0,4,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2024/3/1,137,11,0,2,0,1,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2024/4/1,1407,420,0,5,0,4,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2024/5/1,248,150,0,5,0,11,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2024/6/1,5,2,0,1,0,3,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2024/8/1,1,0,0,1,0,2,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2024/10/1,215,0,0,1,0,1,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2025/1/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2025/2/1,1650,101,0,1,0,0,0,0,0,10,TRUE,2025/4/1,Engaged
goharbor/harbor,xuelichao,2025/4/1,0,0,0,0,0,1,0,0,0,10,TRUE,2025/4/1,Engaged
pytorch/pytorch,xuhancn,2024/2/1,0,0,0,0,0,3,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/3/1,0,0,0,0,0,3,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/4/1,0,0,0,0,0,7,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/5/1,0,0,0,0,0,6,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/6/1,0,0,3,0,0,30,42,19,1,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/7/1,0,0,1,0,0,32,42,10,1,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/8/1,0,0,1,0,0,92,42,10,1,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/9/1,0,0,0,0,0,6,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/10/1,0,0,1,0,0,11,42,10,1,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/11/1,0,0,0,0,0,7,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2024/12/1,0,0,0,0,0,14,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2025/1/1,0,0,0,0,0,2,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2025/2/1,0,0,0,0,0,7,0,0,0,14,TRUE,2025/3/1,Engaged
pytorch/pytorch,xuhancn,2025/3/1,0,0,0,0,0,2,0,0,0,14,TRUE,2025/3/1,Engaged
vitejs/vite,xuhdev,2024/5/1,2,2,0,1,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
ohmyzsh/ohmyzsh,xuhdev,2024/12/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
vercel/next.js,xuhdev,2025/1/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/3/1,Engaged
ohmyzsh/ohmyzsh,xuhdev,2025/3/1,6,6,0,1,0,0,0,0,0,4,TRUE,2025/3/1,Engaged
pytorch/pytorch,xunnanxu,2024/3/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
pytorch/pytorch,xunnanxu,2024/4/1,0,0,0,0,0,4,0,0,0,4,TRUE,2025/2/1,Disengaged
pytorch/pytorch,xunnanxu,2024/5/1,0,0,0,0,0,1,0,0,0,4,TRUE,2025/2/1,Disengaged
pytorch/pytorch,xunnanxu,2025/2/1,0,0,0,0,0,5,0,0,0,4,TRUE,2025/2/1,Disengaged
apache/spark,xunxunmimi5577,2024/8/1,0,0,0,0,0,2,0,0,0,3,TRUE,2024/12/1,Disengaged
apache/spark,xunxunmimi5577,2024/10/1,0,0,0,0,0,2,0,0,0,3,TRUE,2024/12/1,Disengaged
apache/spark,xunxunmimi5577,2024/12/1,4,0,0,1,0,0,0,0,0,3,TRUE,2024/12/1,Disengaged
apache/spark,xupefei,2024/3/1,0,0,0,0,0,2,0,0,0,13,TRUE,2025/3/1,Engaged
apache/spark,xupefei,2024/4/1,113,35,0,1,0,1,0,0,0,13,TRUE,2025/3/1,Engaged
apache/spark,xupefei,2024/5/1,850,313,0,2,0,0,0,0,0,13,TRUE,2025/3/1,Engaged
apache/spark,xupefei,2024/6/1,46,15,0,1,0,4,0,0,0,13,TRUE,2025/3/1,Engaged
apache/spark,xupefei,2024/7/1,2218,408,0,6,0,4,0,0,0,13,TRUE,2025/3/1,Engaged
apache/spark,xupefei,2024/8/1,520,274,0,2,0,2,0,0,0,13,TRUE,2025/3/1,Engaged
