repo,commenter,month,commit_count,churn_add,churn_del
scikit-learn/scikit-learn,stepan-srsen,2024-08-01,2,9,8
scikit-learn/scikit-learn,tusharparimi,2024-08-01,1,3,0
scikit-learn/scikit-learn,aisha-als,2024-08-01,1,48,0
scikit-learn/scikit-learn,stes,2024-08-01,1,1,1
scikit-learn/scikit-learn,adam2392,2024-08-01,1,108,1
scikit-learn/scikit-learn,adam2392,2024-07-01,8,2289,1070
scikit-learn/scikit-learn,adam2392,2024-06-01,2,7,21
scikit-learn/scikit-learn,adam2392,2024-05-01,1,30,3
scikit-learn/scikit-learn,adam2392,2024-04-01,1,90,106
scikit-learn/scikit-learn,adam2392,2024-03-01,1,56,14
scikit-learn/scikit-learn,adam2392,2024-02-01,5,411,117
scikit-learn/scikit-learn,dinga92,2024-08-01,1,1,1
scikit-learn/scikit-learn,bme-git,2024-08-01,1,2,1
scikit-learn/scikit-learn,ParsifalXu,2024-08-01,1,5,2
scikit-learn/scikit-learn,nbrown-ScottLogic,2024-08-01,1,4,0
scikit-learn/scikit-learn,der-Lehmann,2024-08-01,1,1,1
scikit-learn/scikit-learn,decorouz,2024-08-01,1,1,1
scikit-learn/scikit-learn,TamaraAtanasoska,2024-08-01,1,66,30
scikit-learn/scikit-learn,alexqiao,2024-08-01,1,3,0
scikit-learn/scikit-learn,norgera,2024-08-01,1,62,58
scikit-learn/scikit-learn,renaissance0ne,2024-07-01,1,5,2
scikit-learn/scikit-learn,bioruffo,2024-07-01,1,1,1
scikit-learn/scikit-learn,deepyaman,2024-07-01,1,20,1
scikit-learn/scikit-learn,deepyaman,2024-05-01,1,1,4
scikit-learn/scikit-learn,ThomAub,2024-07-01,1,10,2
scikit-learn/scikit-learn,mkdjr,2024-07-01,1,1,1
scikit-learn/scikit-learn,artificialfintelligence,2024-07-01,1,39,4
scikit-learn/scikit-learn,ojoaomorais,2024-07-01,1,2,2
scikit-learn/scikit-learn,ojoaomorais,2024-05-01,5,7,7
scikit-learn/scikit-learn,jondo,2024-07-01,1,0,1
scikit-learn/scikit-learn,Anurag-Varma,2024-07-01,1,55,0
scikit-learn/scikit-learn,notPlancha,2024-07-01,1,10,5
scikit-learn/scikit-learn,ovenpickled,2024-07-01,1,3,3
scikit-learn/scikit-learn,MSHelm,2024-07-01,1,3,1
scikit-learn/scikit-learn,craetona,2024-07-01,1,16,9
scikit-learn/scikit-learn,EdAbati,2024-07-01,2,97,10
scikit-learn/scikit-learn,EdAbati,2024-06-01,2,30,15
scikit-learn/scikit-learn,EdAbati,2024-05-01,3,104,33
scikit-learn/scikit-learn,Schefflera-Arboricola,2024-07-01,1,3,0
scikit-learn/scikit-learn,giorgioangel,2024-06-01,1,21,13
scikit-learn/scikit-learn,ZiadAmerr,2024-06-01,1,3,1
scikit-learn/scikit-learn,mathurinm,2024-06-01,1,12,17
scikit-learn/scikit-learn,jcainey,2024-06-01,1,1,2
scikit-learn/scikit-learn,J-Enblom,2024-06-01,1,3,0
scikit-learn/scikit-learn,azihna,2024-06-01,1,44,28
scikit-learn/scikit-learn,norbusan,2024-06-01,1,18,10
scikit-learn/scikit-learn,matthewfeickert,2024-06-01,1,27,3
scikit-learn/scikit-learn,davidechicco,2024-06-01,1,8,0
scikit-learn/scikit-learn,aflanders7,2024-06-01,2,0,2
scikit-learn/scikit-learn,yareyaredesuyo,2024-06-01,1,2,2
scikit-learn/scikit-learn,baggiponte,2024-06-01,1,1,1
scikit-learn/scikit-learn,HenriqueProj,2024-05-01,1,50,1
scikit-learn/scikit-learn,priyansh16,2024-05-01,1,4,0
scikit-learn/scikit-learn,julian-8897,2024-05-01,1,4,0
scikit-learn/scikit-learn,shroffp05,2024-05-01,1,5,0
scikit-learn/scikit-learn,jpienaar-tuks,2024-05-01,1,1,1
scikit-learn/scikit-learn,jpienaar-tuks,2024-03-01,1,16,2
scikit-learn/scikit-learn,akikuno,2024-05-01,1,13,1
scikit-learn/scikit-learn,raisadz,2024-05-01,1,61,58
scikit-learn/scikit-learn,raisadz,2024-04-01,1,57,68
scikit-learn/scikit-learn,Aswathavicky,2024-05-01,1,4,0
scikit-learn/scikit-learn,strivn,2024-05-01,1,8,2
scikit-learn/scikit-learn,ngoldbaum,2024-05-01,1,1,1
scikit-learn/scikit-learn,conradstevens,2024-05-01,1,2,2
scikit-learn/scikit-learn,Aloqeely,2024-05-01,1,2,1
scikit-learn/scikit-learn,Aloqeely,2024-03-01,1,0,5
scikit-learn/scikit-learn,tuhinsharma121,2024-05-01,1,4,0
scikit-learn/scikit-learn,tuhinsharma121,2024-04-01,1,3,0
scikit-learn/scikit-learn,adamjstewart,2024-05-01,1,0,3
scikit-learn/scikit-learn,e-izdfr,2024-05-01,1,2,2
scikit-learn/scikit-learn,williambdean,2024-04-01,1,172,73
scikit-learn/scikit-learn,fcharras,2024-04-01,1,413,87
scikit-learn/scikit-learn,fcharras,2024-03-01,1,492,98
scikit-learn/scikit-learn,ryanking13,2024-04-01,1,2,2
scikit-learn/scikit-learn,plon-Susk7,2024-04-01,1,27,9
scikit-learn/scikit-learn,randolf-scholz,2024-04-01,1,16,6
scikit-learn/scikit-learn,DuarteSJ,2024-04-01,1,37,1
scikit-learn/scikit-learn,cozek,2024-04-01,1,63,19
scikit-learn/scikit-learn,hxyue1,2024-04-01,1,31,0
scikit-learn/scikit-learn,bharatr21,2024-04-01,1,13,3
scikit-learn/scikit-learn,marijavlajic,2024-04-01,1,31,24
scikit-learn/scikit-learn,patrickkwang,2024-04-01,1,61,42
scikit-learn/scikit-learn,itsaphel,2024-04-01,1,1,1
scikit-learn/scikit-learn,aycignl,2024-04-01,1,3,0
scikit-learn/scikit-learn,DerWeh,2024-04-01,2,10,12
scikit-learn/scikit-learn,miguelcsilva,2024-04-01,1,3,2
scikit-learn/scikit-learn,miguelcsilva,2024-03-01,4,95,45
scikit-learn/scikit-learn,davidleon123,2024-03-01,1,230,74
scikit-learn/scikit-learn,naziya-19,2024-03-01,1,4,0
scikit-learn/scikit-learn,keyber,2024-03-01,1,1,2
scikit-learn/scikit-learn,Dev-Akash,2024-03-01,1,4,0
scikit-learn/scikit-learn,kraktus,2024-03-01,1,4,4
scikit-learn/scikit-learn,julibeg,2024-03-01,1,97,15
scikit-learn/scikit-learn,rgommers,2024-03-01,1,83,52
scikit-learn/scikit-learn,li1127217ye,2024-03-01,1,1,2
scikit-learn/scikit-learn,jmarintur,2024-03-01,1,25,8
scikit-learn/scikit-learn,krstopro,2024-03-01,1,28,15
scikit-learn/scikit-learn,RUrlus,2024-03-01,1,35,6
scikit-learn/scikit-learn,jackbowyer,2024-03-01,1,2,2
scikit-learn/scikit-learn,vjoshi253,2024-03-01,1,31,1
scikit-learn/scikit-learn,WaelBKZ,2024-03-01,1,1,1
scikit-learn/scikit-learn,KanchiMoe,2024-03-01,1,9,9
scikit-learn/scikit-learn,Higgs32584,2024-03-01,6,236,3
scikit-learn/scikit-learn,Cemlyn,2024-03-01,1,46,2
scikit-learn/scikit-learn,likeajumprope,2024-03-01,1,9,0
scikit-learn/scikit-learn,Dion11235,2024-03-01,1,11,0
scikit-learn/scikit-learn,lamdang2k,2024-03-01,1,11,0
scikit-learn/scikit-learn,lamdang2k,2024-02-01,6,107,19
scikit-learn/scikit-learn,xavierbeltran,2024-02-01,1,8,0
scikit-learn/scikit-learn,brendanlu,2024-02-01,1,31,5
scikit-learn/scikit-learn,crispinlogan,2024-02-01,2,199,130
scikit-learn/scikit-learn,SarahRemus,2024-02-01,1,14,1
scikit-learn/scikit-learn,fkdosilovic,2024-02-01,2,309,30
scikit-learn/scikit-learn,punndcoder28,2024-02-01,2,26,1
scikit-learn/scikit-learn,kno10,2024-02-01,1,4,2
scikit-learn/scikit-learn,manuel-morales-a,2024-02-01,1,71,25
scikit-learn/scikit-learn,suhasid098,2024-02-01,1,20,1
scikit-learn/scikit-learn,jiawei-zhang-a,2024-02-01,1,152,11
scikit-learn/scikit-learn,linus-md,2024-02-01,5,205,83
scikit-learn/scikit-learn,LeoGrin,2024-02-01,1,89,27
scikit-learn/scikit-learn,eddiebergman,2024-02-01,2,54,5
scikit-learn/scikit-learn,bmgdc,2024-02-01,1,19,6
scikit-learn/scikit-learn,Choudhry-Shaharyar,2024-02-01,1,52,52
scikit-learn/scikit-learn,alanlivio,2024-02-01,1,2,0
scikit-learn/scikit-learn,anapaulagomes,2024-02-01,1,3,3
scikit-learn/scikit-learn,s-banach,2024-02-01,1,24,2
scikit-learn/scikit-learn,mtsokol,2024-02-01,1,6,6
scikit-learn/scikit-learn,mayer79,2024-02-01,1,16,1
pandas-dev/pandas,danielpintosalazar,2025-04-01,1,2,0
pandas-dev/pandas,mroeschke,2025-04-01,8,403,393
pandas-dev/pandas,mroeschke,2025-03-01,3,58,33
pandas-dev/pandas,mroeschke,2025-02-01,9,176,191
pandas-dev/pandas,mroeschke,2025-01-01,3,6,224
pandas-dev/pandas,mroeschke,2024-12-01,8,142,36
pandas-dev/pandas,mroeschke,2024-11-01,3,14,3
pandas-dev/pandas,mroeschke,2024-10-01,2,84,100
pandas-dev/pandas,mroeschke,2024-09-01,6,133,194
pandas-dev/pandas,mroeschke,2024-08-01,10,316,231
pandas-dev/pandas,mroeschke,2024-07-01,18,1304,1317
pandas-dev/pandas,mroeschke,2024-06-01,23,1466,1991
pandas-dev/pandas,mroeschke,2024-05-01,26,815,3767
pandas-dev/pandas,mroeschke,2024-04-01,20,939,968
pandas-dev/pandas,mroeschke,2024-03-01,33,1308,751
pandas-dev/pandas,mroeschke,2024-02-01,39,5903,8922
pandas-dev/pandas,theavey,2025-04-01,1,19,1
pandas-dev/pandas,eicchen,2025-04-01,1,172,1
pandas-dev/pandas,quangngd,2025-04-01,1,50,1
pandas-dev/pandas,quangngd,2025-02-01,3,39,14
pandas-dev/pandas,quangngd,2024-04-01,3,54,29
pandas-dev/pandas,quangngd,2024-03-01,1,295,11
pandas-dev/pandas,rhshadrach,2025-04-01,6,367,192
pandas-dev/pandas,rhshadrach,2025-03-01,3,151,48
pandas-dev/pandas,rhshadrach,2025-02-01,4,288,186
pandas-dev/pandas,rhshadrach,2025-01-01,20,384,202
pandas-dev/pandas,rhshadrach,2024-12-01,8,429,893
pandas-dev/pandas,rhshadrach,2024-11-01,1,57,56
pandas-dev/pandas,rhshadrach,2024-10-01,3,190,62
pandas-dev/pandas,rhshadrach,2024-09-01,1,2,0
pandas-dev/pandas,rhshadrach,2024-05-01,3,185,68
pandas-dev/pandas,rhshadrach,2024-04-01,3,665,383
pandas-dev/pandas,rhshadrach,2024-03-01,14,433,1353
pandas-dev/pandas,rhshadrach,2024-02-01,16,1579,3617
pandas-dev/pandas,yanamis,2025-04-01,1,1,1
pandas-dev/pandas,kirisakow,2025-04-01,2,7,5
pandas-dev/pandas,allrob23,2025-04-01,1,2,1
pandas-dev/pandas,viable-alternative,2025-04-01,1,336,126
pandas-dev/pandas,arthurlw,2025-04-01,5,240,73
pandas-dev/pandas,arthurlw,2025-03-01,2,12,12
pandas-dev/pandas,arthurlw,2025-02-01,1,2,2
pandas-dev/pandas,it176131,2025-04-01,2,130,4
pandas-dev/pandas,star1327p,2025-04-01,5,15,17
pandas-dev/pandas,star1327p,2025-03-01,2,9,9
pandas-dev/pandas,star1327p,2025-02-01,13,25,24
pandas-dev/pandas,star1327p,2025-01-01,1,1,1
pandas-dev/pandas,star1327p,2024-12-01,1,1,1
pandas-dev/pandas,chilin0525,2025-04-01,2,22,43
pandas-dev/pandas,chilin0525,2025-02-01,2,25,2
pandas-dev/pandas,Danferno,2025-04-01,1,17,2
pandas-dev/pandas,WillAyd,2025-04-01,1,0,1
pandas-dev/pandas,WillAyd,2025-03-01,1,1,1
pandas-dev/pandas,WillAyd,2025-01-01,9,244,272
pandas-dev/pandas,WillAyd,2024-11-01,4,91,57
pandas-dev/pandas,WillAyd,2024-08-01,2,52,42
pandas-dev/pandas,WillAyd,2024-07-01,1,10,0
pandas-dev/pandas,WillAyd,2024-04-01,3,3,36
pandas-dev/pandas,WillAyd,2024-03-01,12,223,496
pandas-dev/pandas,WillAyd,2024-02-01,4,47,33
pandas-dev/pandas,MartinBraquet,2025-04-01,2,123,51
pandas-dev/pandas,MartinBraquet,2025-03-01,2,57,12
pandas-dev/pandas,wjandrea,2025-04-01,1,1,1
pandas-dev/pandas,wjandrea,2025-03-01,3,4,2
pandas-dev/pandas,wjandrea,2025-02-01,1,2,2
pandas-dev/pandas,wjandrea,2025-01-01,2,12,8
pandas-dev/pandas,wjandrea,2024-12-01,1,1,1
pandas-dev/pandas,wjandrea,2024-07-01,2,3,3
pandas-dev/pandas,wjandrea,2024-06-01,2,2,2
pandas-dev/pandas,wjandrea,2024-05-01,3,17,15
pandas-dev/pandas,wjandrea,2024-04-01,2,4,7
pandas-dev/pandas,Jeffrharr,2025-04-01,1,36,13
pandas-dev/pandas,robin-mader-bis,2025-04-01,1,60,1
pandas-dev/pandas,PedroM4rques,2025-04-01,1,19,0
pandas-dev/pandas,datapythonista,2025-04-01,3,67,245
pandas-dev/pandas,datapythonista,2025-03-01,2,343,228
pandas-dev/pandas,datapythonista,2025-02-01,1,1,8
pandas-dev/pandas,datapythonista,2024-03-01,5,2522,2626
pandas-dev/pandas,datapythonista,2024-02-01,3,90,32
pandas-dev/pandas,jackbtlr,2025-04-01,1,2,3
pandas-dev/pandas,lesteve,2025-04-01,1,0,7
pandas-dev/pandas,DarthKitten2130,2025-04-01,1,1,1
pandas-dev/pandas,j-hendricks,2025-04-01,2,92,14
pandas-dev/pandas,j-hendricks,2025-03-01,2,98,12
pandas-dev/pandas,mthiboust,2025-04-01,1,12,0
pandas-dev/pandas,jbdyn,2025-04-01,1,15,8
pandas-dev/pandas,fbourgey,2025-04-01,1,40,68
pandas-dev/pandas,fbourgey,2025-02-01,1,2,2
pandas-dev/pandas,fbourgey,2024-09-01,3,31,22
pandas-dev/pandas,fbourgey,2024-08-01,3,21,2
pandas-dev/pandas,fbourgey,2024-07-01,1,24,2
pandas-dev/pandas,tuhinsharma121,2025-04-01,1,5,0
pandas-dev/pandas,tuhinsharma121,2025-02-01,22,117,0
pandas-dev/pandas,tuhinsharma121,2025-01-01,9,91,10
pandas-dev/pandas,tuhinsharma121,2024-12-01,9,102,9
pandas-dev/pandas,tuhinsharma121,2024-11-01,13,117,15
pandas-dev/pandas,tuhinsharma121,2024-10-01,22,209,30
pandas-dev/pandas,tuhinsharma121,2024-09-01,34,608,203
pandas-dev/pandas,tuhinsharma121,2024-08-01,11,154,14
pandas-dev/pandas,tuhinsharma121,2024-07-01,12,162,19
pandas-dev/pandas,tuhinsharma121,2024-06-01,34,773,55
pandas-dev/pandas,tuhinsharma121,2024-05-01,110,2356,414
pandas-dev/pandas,tuhinsharma121,2024-04-01,32,444,58
pandas-dev/pandas,David-msggc,2025-04-01,1,6,1
pandas-dev/pandas,myenugula,2025-03-01,1,27,1
pandas-dev/pandas,MarcoGorelli,2025-03-01,2,4,16
pandas-dev/pandas,MarcoGorelli,2025-02-01,3,16,10
pandas-dev/pandas,MarcoGorelli,2025-01-01,1,27,4
pandas-dev/pandas,MarcoGorelli,2024-09-01,1,47,2
pandas-dev/pandas,MarcoGorelli,2024-08-01,3,70,17
pandas-dev/pandas,MarcoGorelli,2024-07-01,3,443,710
pandas-dev/pandas,MarcoGorelli,2024-03-01,6,407,51
pandas-dev/pandas,MarcoGorelli,2024-02-01,5,166,93
pandas-dev/pandas,morotti,2025-03-01,1,31,11
pandas-dev/pandas,robertutterback,2025-03-01,1,1,1
pandas-dev/pandas,will-larkin,2025-03-01,1,85,23
pandas-dev/pandas,yuanx749,2025-03-01,1,27,0
pandas-dev/pandas,yuanx749,2025-01-01,1,15,3
pandas-dev/pandas,yuanx749,2024-12-01,3,26,7
pandas-dev/pandas,yuanx749,2024-11-01,4,52,16
pandas-dev/pandas,yuanx749,2024-10-01,2,32,1
pandas-dev/pandas,yuanx749,2024-04-01,1,13,1
pandas-dev/pandas,yuanx749,2024-03-01,2,37,27
pandas-dev/pandas,yuanx749,2024-02-01,4,122,474
pandas-dev/pandas,ncknelson,2025-03-01,1,28,1
pandas-dev/pandas,snitish,2025-03-01,7,1440,21
pandas-dev/pandas,snitish,2025-02-01,8,1002,130
pandas-dev/pandas,snitish,2025-01-01,8,1476,38
pandas-dev/pandas,snitish,2024-12-01,6,275,34
pandas-dev/pandas,snitish,2024-11-01,1,20,1
pandas-dev/pandas,halogen22,2025-03-01,1,71,33
pandas-dev/pandas,GaelVaroquaux,2025-03-01,1,6,0
pandas-dev/pandas,gm-oo9,2025-03-01,1,2,2
pandas-dev/pandas,asharmalik19,2025-03-01,1,13,1
pandas-dev/pandas,asharmalik19,2025-02-01,2,37,1
pandas-dev/pandas,KevsterAmp,2025-03-01,1,13,0
pandas-dev/pandas,KevsterAmp,2024-11-01,6,55,4
pandas-dev/pandas,KevsterAmp,2024-10-01,2,6,3
pandas-dev/pandas,KevsterAmp,2024-08-01,3,32,3
pandas-dev/pandas,Manju080,2025-03-01,1,4,0
pandas-dev/pandas,Anurag-Varma,2025-03-01,2,125,27
pandas-dev/pandas,Anurag-Varma,2025-02-01,1,28,1
pandas-dev/pandas,Anurag-Varma,2024-07-01,1,3,3
pandas-dev/pandas,swt2c,2025-03-01,1,2,1
pandas-dev/pandas,avm19,2025-03-01,1,20,18
pandas-dev/pandas,PenguinPen,2025-03-01,1,3,1
pandas-dev/pandas,PenguinPen,2025-02-01,1,1,1
pandas-dev/pandas,m-ahmadi,2025-03-01,1,1,1
pandas-dev/pandas,m-ahmadi,2024-05-01,1,1,1
pandas-dev/pandas,SaraInCode,2025-03-01,1,21,0
pandas-dev/pandas,rutrum,2025-03-01,1,2,2
pandas-dev/pandas,agriyakhetarpal,2025-03-01,2,99,6
pandas-dev/pandas,agriyakhetarpal,2025-01-01,1,12,8
pandas-dev/pandas,agriyakhetarpal,2024-07-01,1,22,0
pandas-dev/pandas,agriyakhetarpal,2024-05-01,1,146,17
pandas-dev/pandas,haampie,2025-03-01,1,7,4
pandas-dev/pandas,anzber,2025-03-01,1,73,3
pandas-dev/pandas,auderson,2025-02-01,1,6,4
pandas-dev/pandas,auderson,2024-10-01,2,194,38
pandas-dev/pandas,auderson,2024-06-01,1,136,27
pandas-dev/pandas,lysnikolaou,2025-02-01,1,72,14
pandas-dev/pandas,lysnikolaou,2024-11-01,1,34,32
pandas-dev/pandas,lysnikolaou,2024-09-01,1,10,2
pandas-dev/pandas,lysnikolaou,2024-07-01,3,73,14
pandas-dev/pandas,lysnikolaou,2024-06-01,4,73,19
pandas-dev/pandas,carsfox,2025-02-01,1,4,4
pandas-dev/pandas,gmcrocetti,2025-02-01,3,170,40
pandas-dev/pandas,fangchenli,2025-02-01,2,114,132
pandas-dev/pandas,fangchenli,2024-08-01,1,51,187
pandas-dev/pandas,koushik-rout-samsung,2025-02-01,1,1,15
pandas-dev/pandas,koushik-rout-samsung,2024-02-01,1,9,9
pandas-dev/pandas,loicdiridollou,2025-02-01,1,4,15
pandas-dev/pandas,Rishab260,2025-02-01,1,2,0
pandas-dev/pandas,akj2018,2025-02-01,1,18,1
pandas-dev/pandas,akj2018,2025-01-01,1,31,0
pandas-dev/pandas,jorisvandenbossche,2025-02-01,1,170,102
pandas-dev/pandas,jorisvandenbossche,2025-01-01,4,150,75
pandas-dev/pandas,jorisvandenbossche,2024-12-01,1,5,7
pandas-dev/pandas,jorisvandenbossche,2024-11-01,28,861,821
pandas-dev/pandas,jorisvandenbossche,2024-10-01,15,757,528
pandas-dev/pandas,jorisvandenbossche,2024-09-01,15,739,559
pandas-dev/pandas,jorisvandenbossche,2024-08-01,16,1558,957
pandas-dev/pandas,jorisvandenbossche,2024-07-01,10,1477,432
pandas-dev/pandas,jorisvandenbossche,2024-04-01,1,194,2
pandas-dev/pandas,jorisvandenbossche,2024-03-01,1,6,4
pandas-dev/pandas,ShashwatAgrawal20,2025-02-01,3,49,9
pandas-dev/pandas,rffontenelle,2025-02-01,2,3,3
pandas-dev/pandas,ananiavito,2025-02-01,1,7,7
pandas-dev/pandas,ananiavito,2024-06-01,1,8,8
pandas-dev/pandas,ananiavito,2024-05-01,2,3,3
pandas-dev/pandas,SebastianOuslis,2025-02-01,2,44,28
pandas-dev/pandas,tqa236,2025-02-01,3,10,67
pandas-dev/pandas,tqa236,2024-04-01,3,109,268
pandas-dev/pandas,tqa236,2024-03-01,23,994,1659
pandas-dev/pandas,tqa236,2024-02-01,2,22,122
pandas-dev/pandas,JakeTT404,2025-02-01,1,41,12
pandas-dev/pandas,ehsantn,2025-02-01,1,21,9
pandas-dev/pandas,3w36zj6,2025-02-01,1,233,0
pandas-dev/pandas,jbrockmendel,2025-01-01,1,17,11
pandas-dev/pandas,jbrockmendel,2024-11-01,2,191,61
pandas-dev/pandas,jbrockmendel,2024-09-01,10,395,430
pandas-dev/pandas,jbrockmendel,2024-08-01,17,637,668
pandas-dev/pandas,jbrockmendel,2024-06-01,1,79,26
pandas-dev/pandas,jbrockmendel,2024-05-01,2,748,525
pandas-dev/pandas,jbrockmendel,2024-04-01,14,639,1095
pandas-dev/pandas,jbrockmendel,2024-03-01,22,313,1227
pandas-dev/pandas,jbrockmendel,2024-02-01,5,172,216
pandas-dev/pandas,MattePalte,2025-01-01,1,6,0
pandas-dev/pandas,tasfia8,2025-01-01,1,13,1
pandas-dev/pandas,aaronchucarroll,2025-01-01,1,11,38
pandas-dev/pandas,aaronchucarroll,2024-09-01,1,154,27
pandas-dev/pandas,Jacob-Lazar,2025-01-01,1,230,0
pandas-dev/pandas,lithomas1,2025-01-01,1,14,3
pandas-dev/pandas,lithomas1,2024-09-01,4,61,16
pandas-dev/pandas,lithomas1,2024-05-01,1,58,74
pandas-dev/pandas,lithomas1,2024-04-01,7,91,56
pandas-dev/pandas,lithomas1,2024-03-01,2,3,147
pandas-dev/pandas,lithomas1,2024-02-01,3,23,23
pandas-dev/pandas,Impaler343,2025-01-01,1,4,2
pandas-dev/pandas,grossardt,2025-01-01,1,1,1
pandas-dev/pandas,phofl,2025-01-01,1,12,2
pandas-dev/pandas,phofl,2024-11-01,1,20,2
pandas-dev/pandas,phofl,2024-09-01,2,81,81
pandas-dev/pandas,phofl,2024-08-01,1,14,3
pandas-dev/pandas,phofl,2024-05-01,1,10,6
pandas-dev/pandas,phofl,2024-04-01,3,52,9
pandas-dev/pandas,phofl,2024-03-01,7,417,188
pandas-dev/pandas,phofl,2024-02-01,49,2807,9478
pandas-dev/pandas,Tolker-KU,2025-01-01,1,52,25
pandas-dev/pandas,Tolker-KU,2024-08-01,2,18,9
pandas-dev/pandas,avecasey,2025-01-01,1,61,1
pandas-dev/pandas,knowltod,2025-01-01,1,75,6
pandas-dev/pandas,karnbirrandhawa,2025-01-01,1,5,1
pandas-dev/pandas,bluestarunderscore,2025-01-01,1,4,3
pandas-dev/pandas,lhoestq,2025-01-01,1,25,0
pandas-dev/pandas,StepfenShawn,2025-01-01,1,1,1
pandas-dev/pandas,HasssanRad,2025-01-01,1,6,4
pandas-dev/pandas,dajale423,2024-12-01,1,0,5
pandas-dev/pandas,DhruvBShetty,2024-12-01,1,20,0
pandas-dev/pandas,Aloqeely,2024-12-01,1,74,0
pandas-dev/pandas,Aloqeely,2024-10-01,1,1,1
pandas-dev/pandas,Aloqeely,2024-07-01,3,95,59
pandas-dev/pandas,Aloqeely,2024-06-01,5,61,37
pandas-dev/pandas,Aloqeely,2024-05-01,10,192,83
pandas-dev/pandas,Aloqeely,2024-04-01,12,594,236
pandas-dev/pandas,Aloqeely,2024-03-01,2,26,3
pandas-dev/pandas,tehunter,2024-12-01,1,1,1
pandas-dev/pandas,tehunter,2024-04-01,1,14,2
pandas-dev/pandas,johnpaulfeliciano98,2024-12-01,1,1,1
pandas-dev/pandas,FakeNameSE,2024-12-01,1,6,6
pandas-dev/pandas,jmalp,2024-12-01,1,19,8
pandas-dev/pandas,sunlight798,2024-12-01,1,18,3
pandas-dev/pandas,sunlight798,2024-10-01,2,18,2
pandas-dev/pandas,Wong2333,2024-12-01,1,35,35
pandas-dev/pandas,Wong2333,2024-10-01,1,8,8
pandas-dev/pandas,FBruzzesi,2024-12-01,1,36,7
pandas-dev/pandas,migelogali,2024-12-01,1,28,28
pandas-dev/pandas,easternsun7,2024-12-01,1,0,2
pandas-dev/pandas,Shubhank-Gyawali,2024-12-01,1,2,2
pandas-dev/pandas,asdkfjsd,2024-12-01,1,1,1
pandas-dev/pandas,Axeldnahcram,2024-12-01,2,39,22
pandas-dev/pandas,lfffkh,2024-12-01,1,2,0
pandas-dev/pandas,lfffkh,2024-11-01,1,12,1
pandas-dev/pandas,Uvi-12,2024-12-01,2,89,81
pandas-dev/pandas,thedataninja1786,2024-12-01,1,9,4
pandas-dev/pandas,thedataninja1786,2024-11-01,1,27,3
pandas-dev/pandas,OscarGB,2024-12-01,1,23,3
pandas-dev/pandas,partev,2024-12-01,1,2,2
pandas-dev/pandas,partev,2024-11-01,4,12,8
pandas-dev/pandas,partev,2024-08-01,1,2,2
pandas-dev/pandas,partev,2024-02-01,1,1,1
pandas-dev/pandas,gvmmybear,2024-12-01,1,9,3
pandas-dev/pandas,jasonmokk,2024-11-01,4,35,1
pandas-dev/pandas,jasonmokk,2024-05-01,2,60,0
pandas-dev/pandas,jasonmokk,2024-04-01,1,14,0
pandas-dev/pandas,ohe,2024-11-01,1,3,3
pandas-dev/pandas,sooooooing,2024-11-01,1,5,1
pandas-dev/pandas,ZKaoChi,2024-11-01,2,76,2
pandas-dev/pandas,ZKaoChi,2024-10-01,1,4,2
pandas-dev/pandas,mahlzahn,2024-11-01,1,2,1
pandas-dev/pandas,AbhishekChaudharii,2024-11-01,2,54,4
pandas-dev/pandas,corbanvilla,2024-11-01,1,88,2
pandas-dev/pandas,kleinhenz,2024-11-01,1,39,3
pandas-dev/pandas,Ivruix,2024-11-01,1,22,1
pandas-dev/pandas,ensalada-de-pollo,2024-11-01,2,17,19
pandas-dev/pandas,setbit123,2024-11-01,1,1,1
pandas-dev/pandas,amansharma612,2024-11-01,1,3,0
pandas-dev/pandas,U-S-jun,2024-11-01,1,2,2
pandas-dev/pandas,anishkarki,2024-11-01,1,6,2
pandas-dev/pandas,SiemBerhane,2024-11-01,1,5,0
pandas-dev/pandas,mimistiv,2024-11-01,1,81,37
pandas-dev/pandas,mimistiv,2024-09-01,1,23,3
pandas-dev/pandas,chanshing,2024-11-01,4,26,2
pandas-dev/pandas,ofsouzap,2024-11-01,1,7,0
pandas-dev/pandas,espoirMur,2024-11-01,1,6,1
pandas-dev/pandas,dl-lim,2024-11-01,2,54,47
pandas-dev/pandas,natmokval,2024-11-01,1,72,3
pandas-dev/pandas,natmokval,2024-09-01,1,142,132
pandas-dev/pandas,natmokval,2024-07-01,3,451,287
pandas-dev/pandas,natmokval,2024-06-01,10,620,730
pandas-dev/pandas,natmokval,2024-05-01,3,41,92
pandas-dev/pandas,natmokval,2024-04-01,5,176,267
pandas-dev/pandas,natmokval,2024-03-01,10,440,890
pandas-dev/pandas,natmokval,2024-02-01,11,341,818
pandas-dev/pandas,Amir-101,2024-11-01,1,36,0
pandas-dev/pandas,YinonHorev,2024-11-01,1,12,5
pandas-dev/pandas,tev-dixon,2024-11-01,1,12,1
pandas-dev/pandas,michiel-de-muynck,2024-11-01,1,36,1
pandas-dev/pandas,afeld,2024-11-01,1,9,2
pandas-dev/pandas,miguelcsx,2024-11-01,1,22,2
pandas-dev/pandas,eightyseven,2024-11-01,1,12,1
pandas-dev/pandas,eightyseven,2024-10-01,2,5,3
pandas-dev/pandas,seberg,2024-11-01,1,255,30
pandas-dev/pandas,seberg,2024-03-01,1,12,4
pandas-dev/pandas,Swati-Sneha,2024-11-01,1,1,0
